Seed,100,225,400,625,900,1225
545,-128.5700939,,,,,
546,-123.8196538,,,,,
547,-128.6148503,,,,,
548,-136.5044567,,,,,
549,-130.3419994,,,,,
550,-122.8654322,,,,,
551,-144.511177,,,,,
552,-117.1287828,,,,,
553,-125.5048228,,,,,
554,-118.2135633,,,,,
555,-129.5046875,,,,,
556,-140.0286393,,,,,
557,-118.1289454,,,,,
558,-140.9216286,,,,,
559,-135.6175555,,,,,
560,-117.9867079,,,,,
561,-140.6195314,,,,,
562,-132.4753139,,,,,
563,-138.3673382,,,,,
564,-136.8574486,,,,,
565,-130.8235793,,,,,
566,-131.2101735,,,,,
567,-128.4595123,,,,,
568,-121.5163989,,,,,
569,-137.5097308,,,,,
570,-133.2873225,,,,,
571,-131.401892,,,,,
572,-127.8629009,,,,,
573,-145.4041351,,,,,
574,-140.794609,,,,,
575,-130.1030221,,,,,
576,-123.275865,,,,,
577,-130.6720006,,,,,
578,-123.5097688,,,,,
579,-139.6219124,,,,,
580,-139.2527199,,,,,
581,-132.0673838,,,,,
582,-122.2762961,,,,,
583,-120.6314009,,,,,
584,-136.6676862,,,,,
585,-133.4711053,,,,,
586,-133.0718832,,,,,
587,-130.2241414,,,,,
588,-133.5158001,,,,,
589,-136.2532562,,,,,
590,-137.7181927,,,,,
591,-130.528516,,,,,
592,-135.1727742,,,,,
593,-119.0432468,,,,,
594,-137.7278165,,,,,
595,-119.196397,,,,,
596,-131.0223989,,,,,
597,-133.5118598,,,,,
598,-126.5229755,,,,,
599,-117.7584513,,,,,
600,-139.7102565,,,,,
601,-122.3557234,,,,,
602,-123.8416531,,,,,
603,-131.6311779,,,,,
604,-129.5998442,,,,,
605,-127.0640687,,,,,
606,-129.8022886,,,,,
607,-140.891836,,,,,
608,-145.6892088,,,,,
609,-128.3045889,,,,,
610,-124.4515615,,,,,
611,-131.3973315,,,,,
612,-121.3735013,,,,,
613,-135.6012313,,,,,
614,-124.0513817,,,,,
615,-120.7028631,,,,,
616,-136.4332278,,,,,
617,-128.4028589,,,,,
618,-135.737592,,,,,
619,-142.7884523,,,,,
620,-141.5861068,,,,,
621,-130.3132745,,,,,
622,-158.0808055,,,,,
623,-136.0715901,,,,,
624,-126.4144481,,,,,
625,-135.9634211,,,,,
626,-131.4042302,,,,,
627,-136.3003586,,,,,
628,-115.1344925,,,,,
629,-143.8880832,,,,,
630,-123.8383556,,,,,
631,-125.8370955,,,,,
632,-116.9315336,,,,,
633,-135.4532344,,,,,
634,-142.2379247,,,,,
635,-149.4732484,,,,,
636,-129.3586398,,,,,
637,-131.1248045,,,,,
638,-131.924274,,,,,
639,-122.7932294,,,,,
640,-121.4367916,,,,,
641,-134.062318,,,,,
642,-130.6794209,,,,,
643,-123.1820706,,,,,
644,-138.4811166,,,,,
645,-133.4827022,,,,,
646,-137.0260482,,,,,
647,-129.0283857,,,,,
648,-140.1274972,,,,,
649,-122.9203366,,,,,
650,-133.5789405,,,,,
651,-127.2848619,,,,,
652,-126.5324747,,,,,
653,-128.8603524,,,,,
654,-130.6632414,,,,,
655,-144.8309474,,,,,
656,-139.8964938,,,,,
657,-138.3043657,,,,,
658,-126.3181257,,,,,
659,-131.8730282,,,,,
660,-128.857815,,,,,
661,-137.1106602,,,,,
662,-137.9950348,,,,,
663,-126.376332,,,,,
664,-128.0174186,,,,,
665,-131.171962,,,,,
666,-125.2128868,,,,,
667,-142.962421,,,,,
668,-120.2127368,,,,,
669,-126.4551472,,,,,
670,-135.5778124,,,,,
671,-119.2262768,,,,,
672,-140.1328835,,,,,
673,-125.5973014,,,,,
674,-124.8833243,,,,,
675,-127.4649912,,,,,
676,-127.256454,,,,,
677,-140.1045281,,,,,
678,-136.9168707,,,,,
679,-124.4531959,,,,,
680,-134.3285169,,,,,
681,-132.5088553,,,,,
682,-138.0585337,,,,,
683,-130.6803878,,,,,
684,-134.2569856,,,,,
685,-126.2642036,,,,,
686,-129.2506665,,,,,
687,-137.0918336,,,,,
688,-124.7012182,,,,,
689,-127.6989235,,,,,
690,-129.7593343,,,,,
691,-137.4737975,,,,,
692,-131.3398724,,,,,
693,-116.3734812,,,,,
694,-119.981268,,,,,
695,-137.7605448,,,,,
696,-125.4306709,,,,,
697,-130.2717386,,,,,
698,-128.0365457,,,,,
699,-131.2097011,,,,,
700,-137.9285132,,,,,
701,-133.2256105,,,,,
702,-125.5344902,,,,,
703,-136.8905609,,,,,
704,-133.5244087,,,,,
705,-135.2131632,,,,,
706,-140.1761458,,,,,
707,-128.1531754,,,,,
708,-123.0505665,,,,,
709,-138.8983778,,,,,
710,-134.5464546,,,,,
711,-128.3800949,,,,,
712,-121.2005571,,,,,
713,-129.810253,,,,,
714,-123.7192108,,,,,
715,-137.431406,,,,,
716,-121.9813535,,,,,
717,-125.8637268,,,,,
718,-131.8223977,,,,,
719,-122.568636,,,,,
720,-140.0349718,,,,,
721,-128.8731611,,,,,
722,-143.3634162,,,,,
723,-128.2601852,,,,,
724,-133.4842306,,,,,
725,-125.6311297,,,,,
726,-136.1436608,,,,,
727,-136.3625839,,,,,
728,-129.9833441,,,,,
729,-132.692295,,,,,
730,-139.8177645,,,,,
731,-134.5717556,,,,,
732,-127.6100228,,,,,
733,-126.5564048,,,,,
734,-136.4411466,,,,,
735,-130.4765679,,,,,
736,-136.1464944,,,,,
737,-131.0756973,,,,,
738,-132.6691195,,,,,
739,-127.0175158,,,,,
740,-127.8233909,,,,,
741,-129.7252654,,,,,
742,-124.9616583,,,,,
743,-134.6760836,,,,,
744,-128.3614609,,,,,
