Seed,3,4,5,6,7,8,9,10
175,-1.103628464,-2.134559526,-0.4110181031,-2.216720682,-7.091415446,-7.058104353,-6.223108543,-7.689536382
176,-4.476229321,-2.877798183,-1.990200856,-3.173428742,-5.440217832,-5.201889346,-3.92560262,-9.532305797
177,-0.6495208119,-2.140965462,-3.056638224,-3.400951099,-2.757510996,-3.167183151,-5.31934839,-7.060255683
178,-1.879932666,-2.559266487,-3.306493173,-3.727697785,-5.263726303,-6.548091771,-9.151878396,-6.762482619
179,-1.591842216,-1.811863105,-3.27703428,-2.137569885,-3.221791168,-4.834652162,-4.621444911,-6.853122307
180,-1.874191431,-3.580039283,-3.741365535,-4.366751993,-3.92498153,-2.352664842,-6.06185451,-7.811789665
181,-2.23184689,-2.442664527,-3.593849812,-3.294988846,-7.179250427,-4.608724525,-5.928881972,-7.04894536
182,-1.160138197,-2.828370182,-4.223878298,-5.293331049,-6.345324593,-4.453028623,-5.613308565,-7.45957523
183,-1.133841811,-1.908294027,-1.944312546,-4.001657727,-7.98502316,-6.377080366,-6.862880784,-7.16575295
184,-1.065256537,-0.3298281299,-4.501860072,-5.379187426,-4.08032886,-5.350551718,-6.963039905,-5.829913315
185,-3.633716747,-2.112144213,-3.504860789,-4.858383351,-5.399007288,-5.223802162,-7.646595938,-4.450175772
186,-1.999573842,-0.8391329762,-3.094498504,-2.924112963,-5.050437714,-4.939190426,-5.835799454,-10.04688653
187,-1.599037018,-3.55047611,-2.240136743,-3.052743238,-4.107069611,-5.676609294,-8.484384638,-6.683868518
188,-2.787163642,-4.263372609,-2.291196356,-3.126550767,-4.071438074,-4.503338489,-3.903553578,-7.087109197
189,-1.628007292,-3.087392317,-2.730113446,-3.519769382,-6.204105776,-3.789600761,-7.712159199,-5.790502227
190,-0.6526624243,-1.821396274,-4.515337552,-4.96579379,-5.686544914,-3.956330687,-6.915493038,-8.575147697
191,-1.067756732,-2.033042397,-5.154861456,-2.518855414,-8.399573653,-4.239637256,-11.40559337,-8.198351754
192,-1.857547048,-5.667671159,-2.59852658,-4.328356086,-5.442941142,-8.327143026,-6.600159342,-3.610243705
193,-2.820570651,-0.777768105,-1.504823027,-5.021747696,-7.027218515,-5.131756532,-7.342089965,-6.641142084
194,-1.867724337,-1.468361374,-4.539048836,-4.573245147,-6.653027,-2.680482019,-5.250877119,-7.570683111
195,-3.505325674,-3.400359434,-3.653635696,-2.028616432,-6.543891881,-4.487121423,-6.980951661,-4.574304505
196,-0.4496058211,-1.759622473,-2.678121635,-5.735576015,-5.453036285,-4.93771305,-5.122608007,-5.719996605
197,-1.693272005,-1.77600859,-3.998841149,-5.17400278,-6.507721343,-4.950277669,-5.012089348,-4.225599471
198,-0.9926539227,-1.707081358,-3.868421295,-6.65967991,-4.701279192,-7.272455495,-8.093917827,-6.656040814
199,-1.602830956,-2.032150414,-2.639823764,-3.591306023,-6.512312697,-6.342653769,-9.214558178,-9.976103414
200,-2.201822274,-1.82727902,-3.342537913,-4.458516339,-3.192411507,-4.290944748,-8.158595471,-5.588616313
201,-1.829845789,-2.019120192,-1.77230979,-1.765223207,-4.406337916,-5.394787435,-4.876488453,-7.251462574
202,-1.640401281,-3.287986668,-4.044351094,-2.59494986,-4.71779431,-5.890034766,-6.30141272,-4.043927956
203,-0.4479512379,-3.517109468,-2.187827013,-4.217004899,-5.549082319,-5.12270634,-6.448884186,-6.266492734
204,-2.011763515,-2.924563678,-4.937771711,-6.056013586,-4.202268898,-6.853327348,-4.720998326,-5.40942233
205,-1.306060668,-0.7323785182,-3.977008121,-5.664778151,-5.15552138,-6.297610291,-5.652473651,-6.109304441
206,-1.044202045,-1.660544841,-1.411729496,-2.980849282,-4.563343428,-1.688762292,-4.385841089,-6.522978075
207,-1.013671502,-3.898790918,-4.338907438,-5.162955014,-5.318226896,-5.586558951,-4.744874252,-5.508505453
208,-1.041270238,-2.808142176,-2.370578304,-3.973336066,-7.390430449,-4.710230016,-6.585391348,-6.661045771
209,-1.067842455,-3.706083928,-3.228147639,-3.580248419,-3.370272336,-5.771712602,-5.841491024,-7.67917897
210,-1.519412911,-1.870853582,-4.056512325,-4.795973276,-6.466008496,-13.34303789,-4.798513049,-5.528235954
211,-0.7200211811,-2.794190505,-0.9507103468,-6.72616972,-3.760030295,-4.071613253,-8.356524269,-10.78098793
212,-1.703979147,-1.730485081,-5.809524207,-5.573083709,-6.805604401,-2.043619739,-4.930065269,-6.752642122
213,-0.5637135855,-1.357017442,-3.939266604,-6.353516779,-3.981920033,-3.325020042,-7.259685287,-6.954059589
214,-2.55088023,-3.570045512,-3.389274879,-2.656502861,-5.836041729,-6.559542958,-6.025276376,-6.148942523
215,-0.7921568793,-3.463049889,-5.462674718,-5.38469274,-3.232030516,-4.229117177,-3.465918141,-7.46099415
216,-1.827495154,-1.524695744,-5.832851221,-5.701139198,-2.585155455,-5.2096413,-7.356321528,-5.550500186
217,-1.303606225,-2.781919795,-2.858136963,-5.028763775,-6.475262338,-6.286178431,-7.407069456,-6.567728834
218,-1.324697315,-1.248007832,-4.068070867,-5.456591033,-2.367400762,-4.915435781,-7.543871062,-7.175200812
219,-0.518640889,-1.390352907,-3.345578524,-2.919809274,-4.675586026,-5.746822895,-6.516900259,-6.010755825
220,-1.251027649,-3.171761487,-2.518144325,-4.704661644,-6.792271581,-3.589734825,-3.771125412,-8.470882319
221,-1.446274764,-3.938856747,-3.16745377,-3.049824171,-5.827543791,-4.429483324,-6.258766983,-9.037149909
222,-1.80767833,-2.436508852,-2.415774364,-4.500172422,-3.991216072,-7.194558357,-6.351611924,-5.67652789
223,-3.178784615,-2.244638737,-2.607733755,-4.025503424,-5.277656074,-7.333625702,-6.207777212,-3.428493948
224,-0.5123236804,-3.259475536,-3.379269375,-7.139601949,-3.834353823,-6.942590258,-6.283358861,-8.671513882
225,-2.674798577,-0.7219009209,-1.639835781,-3.643604576,-4.684873904,-5.449869095,-9.134075321,-8.693918104
226,-0.6038168916,-1.316682502,-2.028877894,-3.770462262,-9.064214838,-5.443411293,-7.816039161,-9.707395875
227,-0.9357914522,-2.146490214,-3.743980089,-4.299391383,-3.211490302,-4.34517865,-7.363487572,-6.09238083
228,-0.7101352347,-3.346446405,-4.00753378,-1.162723947,-2.404841117,-4.199208065,-6.411356894,-5.446756256
229,-0.3577321865,-0.6337027947,-4.440559529,-3.272328573,-2.941899719,-6.711589753,-3.544364323,-7.694147456
230,-1.312525917,-1.655238807,-2.48845437,-2.662594524,-6.86110112,-4.550203498,-4.694590765,-6.79358835
231,-2.028346494,-0.9288697661,-1.861112153,-3.97385768,-3.881776358,-5.256849317,-4.915657242,-7.892022104
232,-3.719171564,-2.542762774,-3.420030966,-1.736808549,-6.523353425,-5.34965438,-7.951570239,-8.811822915
233,-1.441484736,-3.795469168,-0.8846346281,-5.25070534,-5.913568775,-4.642038094,-5.696636345,-6.516299327
234,-3.072794883,-3.131173001,-2.908123862,-5.723748452,-3.994948912,-3.843472342,-3.178045844,-9.074457218
